cell_id,dataset,condition,realization,order,checkpoint,endpoint,observation
7c9675a69d832a772070cb2d,counterfact,R1_learned_ff,0,103,1000,near_miss_terminated,"{""evaluated_value"":0.65,""numerator"":65.0,""planned"":100,""scored"":100,""status"":""complete"",""status_counts"":{""ok"":100},""value"":0.65}"
7c9675a69d832a772070cb2d,counterfact,R1_learned_ff,0,103,1000,revision_latest,"{""evaluated_value"":1.0,""numerator"":50.0,""planned"":50,""scored"":50,""status"":""complete"",""status_counts"":{""ok"":50},""value"":1.0}"
7c9675a69d832a772070cb2d,counterfact,R1_learned_ff,0,103,1000,revision_semantic,"{""evaluated_value"":1.0,""numerator"":50.0,""planned"":50,""scored"":50,""status"":""complete"",""status_counts"":{""ok"":50},""value"":1.0}"
7c9675a69d832a772070cb2d,counterfact,R1_learned_ff,0,103,1000,old_record_retired,"{""evaluated_value"":1.0,""numerator"":50.0,""planned"":50,""scored"":50,""status"":""complete"",""status_counts"":{""ok"":50},""value"":1.0}"
7c9675a69d832a772070cb2d,counterfact,R1_learned_ff,0,103,1000,new_record_active,"{""evaluated_value"":1.0,""numerator"":50.0,""planned"":50,""scored"":50,""status"":""complete"",""status_counts"":{""ok"":50},""value"":1.0}"
7c9675a69d832a772070cb2d,counterfact,R1_learned_ff,0,103,1000,drift,"{""planned_positions"":16256,""references"":{""capoff"":{""ES95_positive_nats"":0.16179202704406428,""ES99_positive_nats"":0.8089601352203215,""count_above_0_1_nats"":55,""definition"":""fractional empirical top1% mean of positive NLL harm; denominator .01*N"",""exceedances_nats"":{""0.01"":55,""0.1"":55,""1.0"":35},""max_positive_nats"":9.277199791233755,""maximum_position"":""w126:p21"",""mean_positive_nats"":0.008089601352203215,""mean_signed_nats"":0.007874420647305301,""zero_positive_n"":16200},""original"":{""ES95_positive_nats"":0.16179202704406428,""ES99_positive_nats"":0.8089601352203215,""count_above_0_1_nats"":55,""definition"":""fractional empirical top1% mean of positive NLL harm; denominator .01*N"",""exceedances_nats"":{""0.01"":55,""0.1"":55,""1.0"":35},""max_positive_nats"":9.277199791233755,""maximum_position"":""w126:p21"",""mean_positive_nats"":0.008089601352203215,""mean_signed_nats"":0.007874420647305301,""zero_positive_n"":16200}},""scored_positions"":16256,""source_sha256"":""2e67327e54b5fb83e765c2320affcf8cfc4fc30b3996eea06105c850609ee524"",""status"":""complete""}"
95016bc16e89cfcccccc40b8,counterfact,R1_learned_ff,0,104,100,LS_terminated,"{""evaluated_value"":0.76,""numerator"":38.0,""planned"":50,""scored"":50,""status"":""complete"",""status_counts"":{""ok"":50},""value"":0.76}"
95016bc16e89cfcccccc40b8,counterfact,R1_learned_ff,0,104,100,locality,"{""expected_n"":50,""preserved_fraction"":0.98,""preserved_n"":49,""preserved_terminated_fraction"":0.76,""preserved_terminated_n"":38,""primary_convention"":""DEC-053 bounded exact decoded-text equality, no normalization or termination requirement"",""query_truncated_n"":11,""reference_truncated_n"":11,""scored_n"":50,""secondary_convention"":""same decoded text and neither side truncated"",""status"":""complete"",""truncated_pair_n"":11,""unavailable_n"":0}"
95016bc16e89cfcccccc40b8,counterfact,R1_learned_ff,0,104,100,unseen_false_fire,"{""evaluated_value"":0.0,""numerator"":0.0,""planned"":100,""scored"":100,""status"":""complete"",""status_counts"":{""ok"":100},""value"":0.0,""wilson_evaluated"":{""confidence"":0.95,""interpretation"":""descriptive binomial reference; fixed development data/selection and dependent prompts limit population inference"",""lower"":3.469446951953614e-18,""upper"":0.03699349820698568},""wilson_full_inventory"":{""confidence"":0.95,""interpretation"":""descriptive binomial reference; fixed development data/selection and dependent prompts limit population inference"",""lower"":3.469446951953614e-18,""upper"":0.03699349820698568}}"
95016bc16e89cfcccccc40b8,counterfact,R1_learned_ff,0,104,100,unseen_answer_changed,"{""evaluated_value"":0.0,""numerator"":0.0,""planned"":100,""scored"":100,""status"":""complete"",""status_counts"":{""ok"":100},""value"":0.0}"
95016bc16e89cfcccccc40b8,counterfact,R1_learned_ff,0,104,300,LS_terminated,"{""evaluated_value"":0.76,""numerator"":38.0,""planned"":50,""scored"":50,""status"":""complete"",""status_counts"":{""ok"":50},""value"":0.76}"
95016bc16e89cfcccccc40b8,counterfact,R1_learned_ff,0,104,300,locality,"{""expected_n"":50,""preserved_fraction"":0.98,""preserved_n"":49,""preserved_terminated_fraction"":0.76,""preserved_terminated_n"":38,""primary_convention"":""DEC-053 bounded exact decoded-text equality, no normalization or termination requirement"",""query_truncated_n"":11,""reference_truncated_n"":11,""scored_n"":50,""secondary_convention"":""same decoded text and neither side truncated"",""status"":""complete"",""truncated_pair_n"":11,""unavailable_n"":0}"
95016bc16e89cfcccccc40b8,counterfact,R1_learned_ff,0,104,300,unseen_false_fire,"{""evaluated_value"":0.0,""numerator"":0.0,""planned"":100,""scored"":100,""status"":""complete"",""status_counts"":{""ok"":100},""value"":0.0,""wilson_evaluated"":{""confidence"":0.95,""interpretation"":""descriptive binomial reference; fixed development data/selection and dependent prompts limit population inference"",""lower"":3.469446951953614e-18,""upper"":0.03699349820698568},""wilson_full_inventory"":{""confidence"":0.95,""interpretation"":""descriptive binomial reference; fixed development data/selection and dependent prompts limit population inference"",""lower"":3.469446951953614e-18,""upper"":0.03699349820698568}}"
95016bc16e89cfcccccc40b8,counterfact,R1_learned_ff,0,104,300,unseen_answer_changed,"{""evaluated_value"":0.0,""numerator"":0.0,""planned"":100,""scored"":100,""status"":""complete"",""status_counts"":{""ok"":100},""value"":0.0}"
95016bc16e89cfcccccc40b8,counterfact,R1_learned_ff,0,104,1000,LS_terminated,"{""evaluated_value"":0.78,""numerator"":39.0,""planned"":50,""scored"":50,""status"":""complete"",""status_counts"":{""ok"":50},""value"":0.78}"
95016bc16e89cfcccccc40b8,counterfact,R1_learned_ff,0,104,1000,locality,"{""expected_n"":50,""preserved_fraction"":1.0,""preserved_n"":50,""preserved_terminated_fraction"":0.78,""preserved_terminated_n"":39,""primary_convention"":""DEC-053 bounded exact decoded-text equality, no normalization or termination requirement"",""query_truncated_n"":11,""reference_truncated_n"":11,""scored_n"":50,""secondary_convention"":""same decoded text and neither side truncated"",""status"":""complete"",""truncated_pair_n"":11,""unavailable_n"":0}"
95016bc16e89cfcccccc40b8,counterfact,R1_learned_ff,0,104,1000,unseen_false_fire,"{""evaluated_value"":0.0,""numerator"":0.0,""planned"":100,""scored"":100,""status"":""complete"",""status_counts"":{""ok"":100},""value"":0.0,""wilson_evaluated"":{""confidence"":0.95,""interpretation"":""descriptive binomial reference; fixed development data/selection and dependent prompts limit population inference"",""lower"":3.469446951953614e-18,""upper"":0.03699349820698568},""wilson_full_inventory"":{""confidence"":0.95,""interpretation"":""descriptive binomial reference; fixed development data/selection and dependent prompts limit population inference"",""lower"":3.469446951953614e-18,""upper"":0.03699349820698568}}"
95016bc16e89cfcccccc40b8,counterfact,R1_learned_ff,0,104,1000,unseen_answer_changed,"{""evaluated_value"":0.0,""numerator"":0.0,""planned"":100,""scored"":100,""status"":""complete"",""status_counts"":{""ok"":100},""value"":0.0}"
95016bc16e89cfcccccc40b8,counterfact,R1_learned_ff,0,104,1000,near_miss,"{""expected_n"":100,""preserved_fraction"":1.0,""preserved_n"":100,""preserved_terminated_fraction"":0.65,""preserved_terminated_n"":65,""primary_convention"":""DEC-053 bounded exact decoded-text equality, no normalization or termination requirement"",""query_truncated_n"":35,""reference_truncated_n"":35,""scored_n"":100,""secondary_convention"":""same decoded text and neither side truncated"",""status"":""complete"",""truncated_pair_n"":35,""unavailable_n"":0}"
95016bc16e89cfcccccc40b8,counterfact,R1_learned_ff,0,104,1000,near_miss_bounded,"{""evaluated_value"":1.0,""numerator"":100.0,""planned"":100,""scored"":100,""status"":""complete"",""status_counts"":{""ok"":100},""value"":1.0}"
95016bc16e89cfcccccc40b8,counterfact,R1_learned_ff,0,104,1000,near_miss_terminated,"{""evaluated_value"":0.65,""numerator"":65.0,""planned"":100,""scored"":100,""status"":""complete"",""status_counts"":{""ok"":100},""value"":0.65}"
95016bc16e89cfcccccc40b8,counterfact,R1_learned_ff,0,104,1000,revision_latest,"{""evaluated_value"":1.0,""numerator"":50.0,""planned"":50,""scored"":50,""status"":""complete"",""status_counts"":{""ok"":50},""value"":1.0}"
95016bc16e89cfcccccc40b8,counterfact,R1_learned_ff,0,104,1000,revision_semantic,"{""evaluated_value"":1.0,""numerator"":50.0,""planned"":50,""scored"":50,""status"":""complete"",""status_counts"":{""ok"":50},""value"":1.0}"
95016bc16e89cfcccccc40b8,counterfact,R1_learned_ff,0,104,1000,old_record_retired,"{""evaluated_value"":1.0,""numerator"":50.0,""planned"":50,""scored"":50,""status"":""complete"",""status_counts"":{""ok"":50},""value"":1.0}"
95016bc16e89cfcccccc40b8,counterfact,R1_learned_ff,0,104,1000,new_record_active,"{""evaluated_value"":1.0,""numerator"":50.0,""planned"":50,""scored"":50,""status"":""complete"",""status_counts"":{""ok"":50},""value"":1.0}"
95016bc16e89cfcccccc40b8,counterfact,R1_learned_ff,0,104,1000,drift,"{""planned_positions"":16256,""references"":{""capoff"":{""ES95_positive_nats"":0.16179202704406428,""ES99_positive_nats"":0.8089601352203215,""count_above_0_1_nats"":55,""definition"":""fractional empirical top1% mean of positive NLL harm; denominator .01*N"",""exceedances_nats"":{""0.01"":55,""0.1"":55,""1.0"":35},""max_positive_nats"":9.277199791233755,""maximum_position"":""w126:p21"",""mean_positive_nats"":0.008089601352203215,""mean_signed_nats"":0.007874420647305301,""zero_positive_n"":16200},""original"":{""ES95_positive_nats"":0.16179202704406428,""ES99_positive_nats"":0.8089601352203215,""count_above_0_1_nats"":55,""definition"":""fractional empirical top1% mean of positive NLL harm; denominator .01*N"",""exceedances_nats"":{""0.01"":55,""0.1"":55,""1.0"":35},""max_positive_nats"":9.277199791233755,""maximum_position"":""w126:p21"",""mean_positive_nats"":0.008089601352203215,""mean_signed_nats"":0.007874420647305301,""zero_positive_n"":16200}},""scored_positions"":16256,""source_sha256"":""2e67327e54b5fb83e765c2320affcf8cfc4fc30b3996eea06105c850609ee524"",""status"":""complete""}"
43925e53c31860219a85ef90,mquake,R1_learned_ff,0,100,100,LS_terminated,"{""evaluated_value"":0.58,""numerator"":29.0,""planned"":50,""scored"":50,""status"":""complete"",""status_counts"":{""ok"":50},""value"":0.58}"
43925e53c31860219a85ef90,mquake,R1_learned_ff,0,100,100,locality,"{""expected_n"":50,""preserved_fraction"":1.0,""preserved_n"":50,""preserved_terminated_fraction"":0.58,""preserved_terminated_n"":29,""primary_convention"":""DEC-053 bounded exact decoded-text equality, no normalization or termination requirement"",""query_truncated_n"":21,""reference_truncated_n"":21,""scored_n"":50,""secondary_convention"":""same decoded text and neither side truncated"",""status"":""complete"",""truncated_pair_n"":21,""unavailable_n"":0}"
43925e53c31860219a85ef90,mquake,R1_learned_ff,0,100,100,unseen_false_fire,"{""evaluated_value"":0.0,""numerator"":0.0,""planned"":100,""scored"":100,""status"":""complete"",""status_counts"":{""ok"":100},""value"":0.0,""wilson_evaluated"":{""confidence"":0.95,""interpretation"":""descriptive binomial reference; fixed development data/selection and dependent prompts limit population inference"",""lower"":3.469446951953614e-18,""upper"":0.03699349820698568},""wilson_full_inventory"":{""confidence"":0.95,""interpretation"":""descriptive binomial reference; fixed development data/selection and dependent prompts limit population inference"",""lower"":3.469446951953614e-18,""upper"":0.03699349820698568}}"
43925e53c31860219a85ef90,mquake,R1_learned_ff,0,100,100,unseen_answer_changed,"{""evaluated_value"":0.0,""numerator"":0.0,""planned"":100,""scored"":100,""status"":""complete"",""status_counts"":{""ok"":100},""value"":0.0}"
43925e53c31860219a85ef90,mquake,R1_learned_ff,0,100,300,LS_terminated,"{""evaluated_value"":0.58,""numerator"":29.0,""planned"":50,""scored"":50,""status"":""complete"",""status_counts"":{""ok"":50},""value"":0.58}"
43925e53c31860219a85ef90,mquake,R1_learned_ff,0,100,300,locality,"{""expected_n"":50,""preserved_fraction"":1.0,""preserved_n"":50,""preserved_terminated_fraction"":0.58,""preserved_terminated_n"":29,""primary_convention"":""DEC-053 bounded exact decoded-text equality, no normalization or termination requirement"",""query_truncated_n"":21,""reference_truncated_n"":21,""scored_n"":50,""secondary_convention"":""same decoded text and neither side truncated"",""status"":""complete"",""truncated_pair_n"":21,""unavailable_n"":0}"
43925e53c31860219a85ef90,mquake,R1_learned_ff,0,100,300,unseen_false_fire,"{""evaluated_value"":0.0,""numerator"":0.0,""planned"":100,""scored"":100,""status"":""complete"",""status_counts"":{""ok"":100},""value"":0.0,""wilson_evaluated"":{""confidence"":0.95,""interpretation"":""descriptive binomial reference; fixed development data/selection and dependent prompts limit population inference"",""lower"":3.469446951953614e-18,""upper"":0.03699349820698568},""wilson_full_inventory"":{""confidence"":0.95,""interpretation"":""descriptive binomial reference; fixed development data/selection and dependent prompts limit population inference"",""lower"":3.469446951953614e-18,""upper"":0.03699349820698568}}"
43925e53c31860219a85ef90,mquake,R1_learned_ff,0,100,300,unseen_answer_changed,"{""evaluated_value"":0.0,""numerator"":0.0,""planned"":100,""scored"":100,""status"":""complete"",""status_counts"":{""ok"":100},""value"":0.0}"
43925e53c31860219a85ef90,mquake,R1_learned_ff,0,100,300,near_miss,"{""expected_n"":100,""preserved_fraction"":1.0,""preserved_n"":100,""preserved_terminated_fraction"":0.52,""preserved_terminated_n"":52,""primary_convention"":""DEC-053 bounded exact decoded-text equality, no normalization or termination requirement"",""query_truncated_n"":48,""reference_truncated_n"":48,""scored_n"":100,""secondary_convention"":""same decoded text and neither side truncated"",""status"":""complete"",""truncated_pair_n"":48,""unavailable_n"":0}"
43925e53c31860219a85ef90,mquake,R1_learned_ff,0,100,300,near_miss_bounded,"{""evaluated_value"":1.0,""numerator"":100.0,""planned"":100,""scored"":100,""status"":""complete"",""status_counts"":{""ok"":100},""value"":1.0}"
43925e53c31860219a85ef90,mquake,R1_learned_ff,0,100,300,near_miss_terminated,"{""evaluated_value"":0.52,""numerator"":52.0,""planned"":100,""scored"":100,""status"":""complete"",""status_counts"":{""ok"":100},""value"":0.52}"
43925e53c31860219a85ef90,mquake,R1_learned_ff,0,100,300,revision_latest,"{""evaluated_value"":1.0,""numerator"":50.0,""planned"":50,""scored"":50,""status"":""complete"",""status_counts"":{""ok"":50},""value"":1.0}"
43925e53c31860219a85ef90,mquake,R1_learned_ff,0,100,300,revision_semantic,"{""evaluated_value"":1.0,""numerator"":50.0,""planned"":50,""scored"":50,""status"":""complete"",""status_counts"":{""ok"":50},""value"":1.0}"
43925e53c31860219a85ef90,mquake,R1_learned_ff,0,100,300,old_record_retired,"{""evaluated_value"":1.0,""numerator"":50.0,""planned"":50,""scored"":50,""status"":""complete"",""status_counts"":{""ok"":50},""value"":1.0}"
43925e53c31860219a85ef90,mquake,R1_learned_ff,0,100,300,new_record_active,"{""evaluated_value"":1.0,""numerator"":50.0,""planned"":50,""scored"":50,""status"":""complete"",""status_counts"":{""ok"":50},""value"":1.0}"
43925e53c31860219a85ef90,mquake,R1_learned_ff,0,100,300,drift,"{""planned_positions"":16256,""references"":{""capoff"":{""ES95_positive_nats"":0.20953874789028107,""ES99_positive_nats"":1.0476937394514054,""count_above_0_1_nats"":82,""definition"":""fractional empirical top1% mean of positive NLL harm; denominator .01*N"",""exceedances_nats"":{""0.01"":86,""0.1"":82,""1.0"":56},""max_positive_nats"":5.754137151365711,""maximum_position"":""w110:p80"",""mean_positive_nats"":0.010476937394514056,""mean_signed_nats"":0.010249586767783467,""zero_positive_n"":16169},""original"":{""ES95_positive_nats"":0.20953874789028107,""ES99_positive_nats"":1.0476937394514054,""count_above_0_1_nats"":82,""definition"":""fractional empirical top1% mean of positive NLL harm; denominator .01*N"",""exceedances_nats"":{""0.01"":86,""0.1"":82,""1.0"":56},""max_positive_nats"":5.754137151365711,""maximum_position"":""w110:p80"",""mean_positive_nats"":0.010476937394514056,""mean_signed_nats"":0.010249586767783467,""zero_positive_n"":16169}},""scored_positions"":16256,""source_sha256"":""2e67327e54b5fb83e765c2320affcf8cfc4fc30b3996eea06105c850609ee524"",""status"":""complete""}"
c29ee18fb21ba6b387ede6e8,mquake,R1_learned_ff,0,101,100,LS_terminated,"{""evaluated_value"":0.58,""numerator"":29.0,""planned"":50,""scored"":50,""status"":""complete"",""status_counts"":{""ok"":50},""value"":0.58}"
c29ee18fb21ba6b387ede6e8,mquake,R1_learned_ff,0,101,100,locality,"{""expected_n"":50,""preserved_fraction"":1.0,""preserved_n"":50,""preserved_terminated_fraction"":0.58,""preserved_terminated_n"":29,""primary_convention"":""DEC-053 bounded exact decoded-text equality, no normalization or termination requirement"",""query_truncated_n"":21,""reference_truncated_n"":21,""scored_n"":50,""secondary_convention"":""same decoded text and neither side truncated"",""status"":""complete"",""truncated_pair_n"":21,""unavailable_n"":0}"
c29ee18fb21ba6b387ede6e8,mquake,R1_learned_ff,0,101,100,unseen_false_fire,"{""evaluated_value"":0.0,""numerator"":0.0,""planned"":100,""scored"":100,""status"":""complete"",""status_counts"":{""ok"":100},""value"":0.0,""wilson_evaluated"":{""confidence"":0.95,""interpretation"":""descriptive binomial reference; fixed development data/selection and dependent prompts limit population inference"",""lower"":3.469446951953614e-18,""upper"":0.03699349820698568},""wilson_full_inventory"":{""confidence"":0.95,""interpretation"":""descriptive binomial reference; fixed development data/selection and dependent prompts limit population inference"",""lower"":3.469446951953614e-18,""upper"":0.03699349820698568}}"
c29ee18fb21ba6b387ede6e8,mquake,R1_learned_ff,0,101,100,unseen_answer_changed,"{""evaluated_value"":0.0,""numerator"":0.0,""planned"":100,""scored"":100,""status"":""complete"",""status_counts"":{""ok"":100},""value"":0.0}"
c29ee18fb21ba6b387ede6e8,mquake,R1_learned_ff,0,101,300,LS_terminated,"{""evaluated_value"":0.58,""numerator"":29.0,""planned"":50,""scored"":50,""status"":""complete"",""status_counts"":{""ok"":50},""value"":0.58}"
c29ee18fb21ba6b387ede6e8,mquake,R1_learned_ff,0,101,300,locality,"{""expected_n"":50,""preserved_fraction"":1.0,""preserved_n"":50,""preserved_terminated_fraction"":0.58,""preserved_terminated_n"":29,""primary_convention"":""DEC-053 bounded exact decoded-text equality, no normalization or termination requirement"",""query_truncated_n"":21,""reference_truncated_n"":21,""scored_n"":50,""secondary_convention"":""same decoded text and neither side truncated"",""status"":""complete"",""truncated_pair_n"":21,""unavailable_n"":0}"
c29ee18fb21ba6b387ede6e8,mquake,R1_learned_ff,0,101,300,unseen_false_fire,"{""evaluated_value"":0.0,""numerator"":0.0,""planned"":100,""scored"":100,""status"":""complete"",""status_counts"":{""ok"":100},""value"":0.0,""wilson_evaluated"":{""confidence"":0.95,""interpretation"":""descriptive binomial reference; fixed development data/selection and dependent prompts limit population inference"",""lower"":3.469446951953614e-18,""upper"":0.03699349820698568},""wilson_full_inventory"":{""confidence"":0.95,""interpretation"":""descriptive binomial reference; fixed development data/selection and dependent prompts limit population inference"",""lower"":3.469446951953614e-18,""upper"":0.03699349820698568}}"
c29ee18fb21ba6b387ede6e8,mquake,R1_learned_ff,0,101,300,unseen_answer_changed,"{""evaluated_value"":0.0,""numerator"":0.0,""planned"":100,""scored"":100,""status"":""complete"",""status_counts"":{""ok"":100},""value"":0.0}"
c29ee18fb21ba6b387ede6e8,mquake,R1_learned_ff,0,101,300,near_miss,"{""expected_n"":100,""preserved_fraction"":1.0,""preserved_n"":100,""preserved_terminated_fraction"":0.52,""preserved_terminated_n"":52,""primary_convention"":""DEC-053 bounded exact decoded-text equality, no normalization or termination requirement"",""query_truncated_n"":48,""reference_truncated_n"":48,""scored_n"":100,""secondary_convention"":""same decoded text and neither side truncated"",""status"":""complete"",""truncated_pair_n"":48,""unavailable_n"":0}"
c29ee18fb21ba6b387ede6e8,mquake,R1_learned_ff,0,101,300,near_miss_bounded,"{""evaluated_value"":1.0,""numerator"":100.0,""planned"":100,""scored"":100,""status"":""complete"",""status_counts"":{""ok"":100},""value"":1.0}"
c29ee18fb21ba6b387ede6e8,mquake,R1_learned_ff,0,101,300,near_miss_terminated,"{""evaluated_value"":0.52,""numerator"":52.0,""planned"":100,""scored"":100,""status"":""complete"",""status_counts"":{""ok"":100},""value"":0.52}"
c29ee18fb21ba6b387ede6e8,mquake,R1_learned_ff,0,101,300,revision_latest,"{""evaluated_value"":1.0,""numerator"":50.0,""planned"":50,""scored"":50,""status"":""complete"",""status_counts"":{""ok"":50},""value"":1.0}"
c29ee18fb21ba6b387ede6e8,mquake,R1_learned_ff,0,101,300,revision_semantic,"{""evaluated_value"":1.0,""numerator"":50.0,""planned"":50,""scored"":50,""status"":""complete"",""status_counts"":{""ok"":50},""value"":1.0}"
c29ee18fb21ba6b387ede6e8,mquake,R1_learned_ff,0,101,300,old_record_retired,"{""evaluated_value"":1.0,""numerator"":50.0,""planned"":50,""scored"":50,""status"":""complete"",""status_counts"":{""ok"":50},""value"":1.0}"
c29ee18fb21ba6b387ede6e8,mquake,R1_learned_ff,0,101,300,new_record_active,"{""evaluated_value"":1.0,""numerator"":50.0,""planned"":50,""scored"":50,""status"":""complete"",""status_counts"":{""ok"":50},""value"":1.0}"
c29ee18fb21ba6b387ede6e8,mquake,R1_learned_ff,0,101,300,drift,"{""planned_positions"":16256,""references"":{""capoff"":{""ES95_positive_nats"":0.20953874789028107,""ES99_positive_nats"":1.0476937394514054,""count_above_0_1_nats"":82,""definition"":""fractional empirical top1% mean of positive NLL harm; denominator .01*N"",""exceedances_nats"":{""0.01"":86,""0.1"":82,""1.0"":56},""max_positive_nats"":5.754137151365711,""maximum_position"":""w110:p80"",""mean_positive_nats"":0.010476937394514056,""mean_signed_nats"":0.010249586767783467,""zero_positive_n"":16169},""original"":{""ES95_positive_nats"":0.20953874789028107,""ES99_positive_nats"":1.0476937394514054,""count_above_0_1_nats"":82,""definition"":""fractional empirical top1% mean of positive NLL harm; denominator .01*N"",""exceedances_nats"":{""0.01"":86,""0.1"":82,""1.0"":56},""max_positive_nats"":5.754137151365711,""maximum_position"":""w110:p80"",""mean_positive_nats"":0.010476937394514056,""mean_signed_nats"":0.010249586767783467,""zero_positive_n"":16169}},""scored_positions"":16256,""source_sha256"":""2e67327e54b5fb83e765c2320affcf8cfc4fc30b3996eea06105c850609ee524"",""status"":""complete""}"
54879da4dcdb0f106f98080a,mquake,R1_learned_ff,0,102,100,LS_terminated,"{""evaluated_value"":0.58,""numerator"":29.0,""planned"":50,""scored"":50,""status"":""complete"",""status_counts"":{""ok"":50},""value"":0.58}"
54879da4dcdb0f106f98080a,mquake,R1_learned_ff,0,102,100,locality,"{""expected_n"":50,""preserved_fraction"":1.0,""preserved_n"":50,""preserved_terminated_fraction"":0.58,""preserved_terminated_n"":29,""primary_convention"":""DEC-053 bounded exact decoded-text equality, no normalization or termination requirement"",""query_truncated_n"":21,""reference_truncated_n"":21,""scored_n"":50,""secondary_convention"":""same decoded text and neither side truncated"",""status"":""complete"",""truncated_pair_n"":21,""unavailable_n"":0}"
54879da4dcdb0f106f98080a,mquake,R1_learned_ff,0,102,100,unseen_false_fire,"{""evaluated_value"":0.0,""numerator"":0.0,""planned"":100,""scored"":100,""status"":""complete"",""status_counts"":{""ok"":100},""value"":0.0,""wilson_evaluated"":{""confidence"":0.95,""interpretation"":""descriptive binomial reference; fixed development data/selection and dependent prompts limit population inference"",""lower"":3.469446951953614e-18,""upper"":0.03699349820698568},""wilson_full_inventory"":{""confidence"":0.95,""interpretation"":""descriptive binomial reference; fixed development data/selection and dependent prompts limit population inference"",""lower"":3.469446951953614e-18,""upper"":0.03699349820698568}}"
54879da4dcdb0f106f98080a,mquake,R1_learned_ff,0,102,100,unseen_answer_changed,"{""evaluated_value"":0.0,""numerator"":0.0,""planned"":100,""scored"":100,""status"":""complete"",""status_counts"":{""ok"":100},""value"":0.0}"
54879da4dcdb0f106f98080a,mquake,R1_learned_ff,0,102,300,LS_terminated,"{""evaluated_value"":0.58,""numerator"":29.0,""planned"":50,""scored"":50,""status"":""complete"",""status_counts"":{""ok"":50},""value"":0.58}"
54879da4dcdb0f106f98080a,mquake,R1_learned_ff,0,102,300,locality,"{""expected_n"":50,""preserved_fraction"":1.0,""preserved_n"":50,""preserved_terminated_fraction"":0.58,""preserved_terminated_n"":29,""primary_convention"":""DEC-053 bounded exact decoded-text equality, no normalization or termination requirement"",""query_truncated_n"":21,""reference_truncated_n"":21,""scored_n"":50,""secondary_convention"":""same decoded text and neither side truncated"",""status"":""complete"",""truncated_pair_n"":21,""unavailable_n"":0}"
54879da4dcdb0f106f98080a,mquake,R1_learned_ff,0,102,300,unseen_false_fire,"{""evaluated_value"":0.0,""numerator"":0.0,""planned"":100,""scored"":100,""status"":""complete"",""status_counts"":{""ok"":100},""value"":0.0,""wilson_evaluated"":{""confidence"":0.95,""interpretation"":""descriptive binomial reference; fixed development data/selection and dependent prompts limit population inference"",""lower"":3.469446951953614e-18,""upper"":0.03699349820698568},""wilson_full_inventory"":{""confidence"":0.95,""interpretation"":""descriptive binomial reference; fixed development data/selection and dependent prompts limit population inference"",""lower"":3.469446951953614e-18,""upper"":0.03699349820698568}}"
54879da4dcdb0f106f98080a,mquake,R1_learned_ff,0,102,300,unseen_answer_changed,"{""evaluated_value"":0.0,""numerator"":0.0,""planned"":100,""scored"":100,""status"":""complete"",""status_counts"":{""ok"":100},""value"":0.0}"
54879da4dcdb0f106f98080a,mquake,R1_learned_ff,0,102,300,near_miss,"{""expected_n"":100,""preserved_fraction"":1.0,""preserved_n"":100,""preserved_terminated_fraction"":0.52,""preserved_terminated_n"":52,""primary_convention"":""DEC-053 bounded exact decoded-text equality, no normalization or termination requirement"",""query_truncated_n"":48,""reference_truncated_n"":48,""scored_n"":100,""secondary_convention"":""same decoded text and neither side truncated"",""status"":""complete"",""truncated_pair_n"":48,""unavailable_n"":0}"
54879da4dcdb0f106f98080a,mquake,R1_learned_ff,0,102,300,near_miss_bounded,"{""evaluated_value"":1.0,""numerator"":100.0,""planned"":100,""scored"":100,""status"":""complete"",""status_counts"":{""ok"":100},""value"":1.0}"
54879da4dcdb0f106f98080a,mquake,R1_learned_ff,0,102,300,near_miss_terminated,"{""evaluated_value"":0.52,""numerator"":52.0,""planned"":100,""scored"":100,""status"":""complete"",""status_counts"":{""ok"":100},""value"":0.52}"
54879da4dcdb0f106f98080a,mquake,R1_learned_ff,0,102,300,revision_latest,"{""evaluated_value"":1.0,""numerator"":50.0,""planned"":50,""scored"":50,""status"":""complete"",""status_counts"":{""ok"":50},""value"":1.0}"
54879da4dcdb0f106f98080a,mquake,R1_learned_ff,0,102,300,revision_semantic,"{""evaluated_value"":1.0,""numerator"":50.0,""planned"":50,""scored"":50,""status"":""complete"",""status_counts"":{""ok"":50},""value"":1.0}"
54879da4dcdb0f106f98080a,mquake,R1_learned_ff,0,102,300,old_record_retired,"{""evaluated_value"":1.0,""numerator"":50.0,""planned"":50,""scored"":50,""status"":""complete"",""status_counts"":{""ok"":50},""value"":1.0}"
54879da4dcdb0f106f98080a,mquake,R1_learned_ff,0,102,300,new_record_active,"{""evaluated_value"":1.0,""numerator"":50.0,""planned"":50,""scored"":50,""status"":""complete"",""status_counts"":{""ok"":50},""value"":1.0}"
